Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
Измерять и навязывать. Социальная история искусственного интеллекта;978-5-907696-44-0;15,00;15,00;EUR;Yes
Городок, что зовется Гармония;978-5-86471-947-3;18,00;18,00;EUR;No
Вопрос смерти и жизни;978-5-04-189104-6;12,00;12,00;EUR;Yes
Пятизвездочный миллиардер;978-5-86471-954-1;21,00;21,00;EUR;Yes
"Проект ""Джейн Остен""";978-5-0058-0221-7;18,00;18,00;EUR;Yes
На службе зла;978-5-389-16224-2;15,00;15,00;EUR;Yes
Любовь: сделай сам. Как мы стали менеджерами своих чувств;978-5-6044581-1-2;10,00;10,00;EUR;No
Контрольные отпечатки;978-5-98379-077-3;7,00;7,00;EUR;Yes
Криминальное Средневековье;978-5-17-156451-3;17,00;17,00;EUR;No
Сердце пармы;978-5-00139-500-3;15,00;15,00;EUR;Yes
Географ глобус пропил;978-5-00139-503-4;14,00;14,00;EUR;No
Смертельная белизна;978-5-389-16029-3;15,00;15,00;EUR;No
Шелкопряд;978-5-389-16225-9;14,00;14,00;EUR;No
Дурная кровь;978-5-389-18836-5;17,00;17,00;EUR;No
Зов Кукушки;978-5-389-16223-5;14,00;14,00;EUR;No
Тарковские : Осколки зеркала;978-5-17-161010-4;26,00;26,00;EUR;Yes
Церемония жизни;978-5-907696-19-8;10,00;10,00;EUR;Yes
Смерть пахнет сандалом;978-5-04-188805-3;13,00;13,00;EUR;No
Элена знает;978-5-0058-0052-7;20,00;20,00;EUR;Yes
Великое расширение;978-5-86471-953-4;18,00;18,00;EUR;Yes
Пространственное воплощение культуры;978-5-4448-2200-5;15,00;15,00;EUR;No
Увидимся в августе;978-5-17-161911-4;12,00;12,00;EUR;Yes
Три комнаты на Манхэттене;978-5-389-20897-1;20,00;20,00;EUR;No
Меньше единицы. О скорби и разуме. Эссе;978-5-389-24917-2;25,00;25,00;EUR;Yes
Искусство вкуса. Кулинарная история человечества;978-5-907696-35-8;15,00;15,00;EUR;No
Индия в древности;978-5-89329-366-1;38,00;38,00;EUR;Yes
Азиатская книга;978-5-4448-2221-0;19,00;19,00;EUR;Yes
Идиот;978-5-17-150829-6;11,00;11,00;EUR;No
Философия литературы;978-5-9248-0209-1;22,00;22,00;EUR;Yes
Ариадна Эфрон: рассказанная жизнь;978-5-91922-110-4;14,00;14,00;EUR;No
Якутское кино. Путь самоопределения;978-5-6049360-3-0;25,00;25,00;EUR;No
Я должен миру мертвеца;978-5-9248-0212-1;17,00;17,00;EUR;Yes
Изгиб дорожки — путь домой;978-5-4448-1915-9;12,00;12,00;EUR;Yes
Акустические территории;978-5-4448-1978-4;15,00;15,00;EUR;No
Исповедь женщины. Ответ Вейнингеру;978-5-605-03403-2;25,00;25,00;EUR;Yes
"Режиссерская тетрадь. ""Одна абсолютно счастливая деревня""";978-5-9500503-4-3;24,00;24,00;EUR;No
Говори;978-5-00223-151-5;13,00;13,00;EUR;Yes
Песни ни о чем? Российская поп-музыка на рубеже эпох: 1980–1990;978-5-4448-2130-5;18,00;18,00;EUR;Yes
Леопольдштадт;978-5-17-161390-7;15,00;15,00;EUR;Yes
Оперы и призраки. Страшные истории в буквах и картинках;978-5-9614-8430-4;17,00;17,00;EUR;No
Праздник который всегда с тобой;978-5-17-137667-3;12,00;12,00;EUR;No
Коллапс. Почему одни общества приходят к процветанию, а другие – к гибели;978-5-17-152199-8;9,00;9,00;EUR;Yes
Мои странные мысли;978-5-389-13044-9;7,00;7,00;EUR;No
Minima Moralia;978-5-91103-682-9;15,00;15,00;EUR;No
Письма к Вере;978-5-17-137843-1;25,00;25,00;EUR;Yes
Музыка побега. История группы Radiohead;978-5-7584-0568-0;19,00;19,00;EUR;No
Кино;978-5-91103-463-4;23,00;23,00;EUR;Yes
Дневник для друзей;978-5-4448-0395-0;12,00;12,00;EUR;Yes
Чуть свет, с собакою вдвоем;978-5-389-18027-7;14,00;14,00;EUR;No
Уничтожить;978-5-17-148330-2;23,00;23,00;EUR;Yes
Собачка Соня на даче;978-5-353-10328-8;11,00;11,00;EUR;Yes
Самый воздушный шар в мире;978-5-9614-7269-1;12,00;12,00;EUR;Yes
Осада человека;978-5-4448-1994-4;16,00;16,00;EUR;No
О нечисти и не только;978-5-17-153257-4;13,00;13,00;EUR;Yes
Моя любимая страна;978-9934-23-942-7;32,00;32,00;EUR;No
Место без свойств;978-5-6049914-1-1;10,00;10,00;EUR;Yes
Истинные происшествия моей жизни;978-5-6049914-3-5;17,00;17,00;EUR;Yes
Интимное Средневековье. Истории о страсти и целомудрии, поясах верности;978-5-00195-201-5;17,00;17,00;EUR;Yes
Война и наказание;978-9934-23-946-5;33,00;33,00;EUR;Yes
Акт неповиновения. Фильмы Джафара Панахи;978-9934-23-818-5;26,00;26,00;EUR;Yes
"Японские мифы. От кицунэ и ёкаев до ""Звонка"" и ""Наруто""";978-5-00195-553-5;19,00;19,00;EUR;No
Эволюция человека. Книга 2;978-5-17-078089-1;18,00;18,00;EUR;Yes
Щегол;978-5-17-085448-6;27,00;27,00;EUR;No
Шумерские мифы. От Всемирного потопа и эпоса о Гильгамеше до бога Энки и птицы Анзуд;978-5-00195-776-8;15,00;15,00;EUR;Yes
Штормовое предупреждение;978-5-17-132674-6;18,00;18,00;EUR;Yes
Шляпа Волшебника;978-5-389-13486-7;12,00;12,00;EUR;No
Школа для дураков. Между собакой и волком. Палисандрия. Триптих;978-5-389-18306-3;21,00;21,00;EUR;No
Шестая койка и другие истории из жизни Паровозова;978-5-17-137213-2;14,00;14,00;EUR;Yes
Шарманка. Небесные верблюжата;978-5-386-14413-5;13,00;13,00;EUR;No
Чудище Хоклайнов;978-5-04-121189-9;12,00;12,00;EUR;Yes
Чудеса в решете;978-5-386-14179-0;16,00;16,00;EUR;No
Чертово колесо;978-5-17-148260-2;18,00;18,00;EUR;Yes
Черные кувшинки;978-5-86471-887-2;17,00;17,00;EUR;Yes
Черные и белые. Победы и поражения Бобби Фишера;978-5-6048276-5-9;27,00;27,00;EUR;Yes
Чернобыльская молитва: Хроника будущего;978-5-9691-2168-3;18,00;18,00;EUR;Yes
Часть речи;978-5-389-02532-5;6,00;6,00;EUR;Yes
Часть картины;978-5-907625-06-8;14,00;14,00;EUR;Yes
Чаадаевское дело: Идеология, риторика и государственная власть в николаевской России;978-5-4448-1852-7;22,00;22,00;EUR;Yes
Цинковые мальчики;978-5-9691-2277-2;8,00;8,00;EUR;No
Цивилизация Древнего Рима: Психология и ментальность;978-5-8071-0389-5;17,00;17,00;EUR;Yes
Цензоры за работой;978-5-4448-1759-9;16,00;16,00;EUR;Yes
Целую, твой Франкенштейн. История одной любви;978-5-17-121641-2;11,00;11,00;EUR;Yes
Цветы для Элджернона;978-5-04-112687-2;13,00;13,00;EUR;Yes
Хроники Заводной Птицы;978-5-04-094492-7;14,00;14,00;EUR;Yes
Фрагменты речи влюбленного;978-5-91103-644-7;18,00;18,00;EUR;Yes
Философская проза. Том 2;978-5-4448-0032-4;12,00;12,00;EUR;Yes
Фарфоровая комната;978-5-00195-550-4;15,00;15,00;EUR;Yes
Улисс;978-5-389-04480-7;26,00;26,00;EUR;Yes
"Убывающий мир: история ""невероятного"" в позднем СССР";978-5-6045383-8-8;17,00;17,00;EUR;No
Тяжелые сны;978-5-386-14567-5;14,00;14,00;EUR;Yes
Тысячеликая героиня: Женский архетип в мифологии и литературе;978-5-9614-8653-7;18,00;18,00;EUR;Yes
Триумфальная арка;978-5-17-105398-7;10,00;10,00;EUR;Yes
Трилогия;978-5-04-116807-0;13,00;13,00;EUR;Yes
Тридцатая любовь Марины;978-5-17-091021-2;23,00;23,00;EUR;No
Тревожные люди;978-5-00131-235-2;16,00;16,00;EUR;No
Точка и линия на плоскости;978-5-389-22565-7;15,00;15,00;EUR;No
Толстокожая мимоза;978-5-89059-311-5;7,00;7,00;EUR;Yes
Тирза;978-5-6047104-0-1;26,00;26,00;EUR;Yes
Татуировщик из Освенцима;978-5-389-17380-4;6,00;6,00;EUR;No
Так говорил Заратустра;978-5-17-090944-5;7,00;7,00;EUR;Yes
Тайны души: Cоциальная и культурная история психоанализа;978-5-4448-1973-9;21,00;21,00;EUR;Yes
Тайная опора: привязанность в жизни ребенка;978-5-17-094095-0;13,00;13,00;EUR;No
Тайная история;978-5-17-087295-4;26,00;26,00;EUR;No
Таинственная карта;978-5-17-121901-7;14,00;14,00;EUR;Yes
Сто лет одиночества;978-5-17-090831-8;12,00;12,00;EUR;Yes
Стиль и эпоха: Проблемы современной архитектуры;978-5-907163-23-2;11,00;11,00;EUR;No
Стертый мальчик;978-5-6043605-8-3;11,00;11,00;EUR;Yes
Степь;978-5-4448-1788-9;12,00;12,00;EUR;No
Сталин. Жизнь одного вождя;978-5-17-087722-5;20,00;20,00;EUR;Yes
Средняя Эдда;978-5-17-118456-8;13,00;13,00;EUR;Yes
Спасибо!;978-5-6046068-2-7;11,00;11,00;EUR;Yes
Сообщение Ариэля;978-5-86793-834-5;8,00;8,00;EUR;No
Соловьев и Ларионов;978-5-17-113295-8;19,00;19,00;EUR;Yes
Современная любовь;978-5-6042478-2-2;12,00;12,00;EUR;No
Собрание сочинений. Том 2;978-5-94663-874-6;25,00;25,00;EUR;Yes
Собрание сочинений в шести томах. Т. 5: Переводы;978-5-4448-1896-1;34,00;34,00;EUR;Yes
Собрание сочинений в шести томах. Т. 4: Стиховедение;978-5-4448-1842-8;29,00;29,00;EUR;No
Собрание сочинений в шести томах. Т. 2: Рим / После Рима;978-5-4448-1285-3;26,00;26,00;EUR;Yes
Собрание сочинений в шести томах. Т. 1: Греция;978-5-4448-1283-9;36,00;36,00;EUR;Yes
Слушай песню ветра. Пинбол 1973;978-5-04-097461-0;12,00;12,00;EUR;Yes
Словарь лжеца;978-5-17-134986-8;12,00;12,00;EUR;Yes
Славно, славно мы резвились;978-5-17-104842-6;11,00;11,00;EUR;Yes
Скитания;978-5-00139-735-9;15,00;15,00;EUR;Yes
Скатерть английской королевы;978-5-4448-1889-3;20,00;20,00;EUR;Yes
"Сказать жизни ""Да!"" Психолог в концлагере";978-5-91671-838-6;10,00;10,00;EUR;No
Синий. История цвета;978-5-4448-1801-5;14,00;14,00;EUR;Yes
Семь текстов о феминизме. Обезоруживая гендер;978-5-7584-0668-7;11,00;11,00;EUR;Yes
Селфи;978-5-6042196-1-4;15,00;15,00;EUR;No
Свобода;978-5-17-149474-2;20,00;20,00;EUR;No
Светлые века: Путешествие в мир средневековой науки;978-5-00139-815-8;17,00;17,00;EUR;Yes
Саша, привет!;978-5-17-146342-7;15,00;15,00;EUR;No
Сахарный Кремль;978-5-17-103443-6;14,00;14,00;EUR;No
Сад;978-5-17-118995-2;19,00;19,00;EUR;Yes
С неба упали три яблока. Люди, которые всегда со мной. Зулали;978-5-17-102081-1;23,00;23,00;EUR;No
Русский параноидальный роман;978-5-4448-0298-4;12,00;12,00;EUR;Yes
Русская канарейка. Голос;978-5-04-094049-3;18,00;18,00;EUR;Yes
Роза;978-5-4448-1955-5;12,00;12,00;EUR;Yes
Рождение советской женщины;978-5-6045383-3-3;16,00;16,00;EUR;No
Рассказы;978-5-517-02630-9;7,00;7,00;EUR;Yes
Рай на земле;978-5-517-05402-9;10,00;10,00;EUR;Yes
Разное;978-5-4448-2109-1;15,00;15,00;EUR;Yes
Разводы;978-5-17-154621-2;9,00;9,00;EUR;Yes
Путешествие к Источнику Эха. Почему писатели пьют;978-5-91103-540-2;14,00;14,00;EUR;No
Птицы Америки;978-5-6046893-9-4;21,00;21,00;EUR;No
Псоглавцы;978-5-00139-505-8;18,00;18,00;EUR;Yes
Протагонист;978-5-17-150275-1;14,00;14,00;EUR;Yes
Преемник;978-5-17-133048-4;33,00;33,00;EUR;Yes
Предтеча;978-5-699-76205-7;7,00;7,00;EUR;Yes
Правда о деле Гарри Квеберта;978-5-17-086262-7;24,00;24,00;EUR;Yes
Почтовые открытки;978-5-17-147009-8;14,00;14,00;EUR;Yes
